Latitude,Longitude,PM25
40.0,25.0,15.142102
40.0,25.625,16.177197
40.0,26.25,18.358812
40.0,26.875,22.110401
40.0,27.5,26.255682
40.0,28.125,23.077953
40.0,28.75,24.294441
40.0,29.375,24.993296
40.0,30.0,23.102255
40.0,30.625,23.923908
40.0,31.25,25.42084
40.0,31.875,25.769253
40.0,32.5,22.27486
40.0,33.125,21.55768
40.0,33.75,19.511772
40.0,34.375,18.781816
40.0,35.0,18.931911
40.0,35.625,19.164871
40.0,36.25,19.617594
40.0,36.875,20.373667
40.0,37.5,20.279724
40.0,38.125,18.813255
40.0,38.75,18.2524
40.0,39.375,18.718239
40.0,40.0,19.038769
40.0,40.625,18.7998
40.0,41.25,19.86131
40.0,41.875,19.800844
40.0,42.5,20.67181
40.0,43.125,21.33594
40.0,43.75,21.258135
40.0,44.375,22.52387
40.0,45.0,22.957748
40.0,45.625,22.803427
40.0,46.25,24.640882
40.0,46.875,27.875505
40.0,47.5,30.46976
40.5,-28.125,4.0804462
40.5,-27.5,4.0616107
40.5,-26.875,3.9851325
40.5,-26.25,3.8991177
40.5,-25.625,3.8954728
40.5,-25.0,3.9504454
40.5,-24.375,4.05946
40.5,-23.75,4.1558623
40.5,-23.125,4.235473
40.5,-22.5,4.3146634
40.5,-21.875,4.3911967
40.5,-21.25,4.390463
40.5,-20.625,4.356513
40.5,-20.0,4.357249
40.5,-19.375,4.4356856
40.5,-18.75,4.5702457
40.5,-18.125,4.6559486
40.5,-17.5,4.7550073
40.5,-16.875,4.8099365
40.5,-16.25,4.941846
40.5,-15.625,5.1354675
40.5,-15.0,5.2843075
40.5,-14.375,5.4388614
40.5,-13.75,5.572837
40.5,-13.125,5.739533
40.5,-12.5,5.8474116
40.5,-11.875,5.929133
40.5,-11.25,6.0605187
40.5,-10.625,6.3607764
40.5,-10.0,6.8117876
40.5,-9.375,7.6578927
40.5,-8.75,8.57177
40.5,-8.125,8.440089
40.5,-7.5,7.9214144
40.5,-6.875,7.824679
40.5,-6.25,7.542346
40.5,-5.625,7.4458127
40.5,-5.0,7.7327137
40.5,-4.375,8.39933
40.5,-3.75,9.29275
40.5,-3.125,8.503268
40.5,-2.5,8.126474
40.5,-1.875,8.147562
40.5,-1.25,8.205007
40.5,-0.625,8.487999
40.5,0.0,8.499154
40.5,0.625,8.333222
40.5,1.25,9.103055
40.5,1.875,9.632025
40.5,2.5,9.63194
40.5,3.125,9.611012
40.5,3.75,9.649232
40.5,4.375,9.845878
40.5,5.0,9.999633
40.5,5.625,10.275127
40.5,6.25,10.530602
40.5,6.875,10.902715
40.5,7.5,11.182618
40.5,8.125,11.652978
40.5,8.75,13.113634
40.5,9.375,13.372105
40.5,10.0,12.55887
40.5,10.625,12.927426
40.5,11.25,13.299436
40.5,11.875,13.702989
40.5,12.5,13.839052
40.5,13.125,13.95474
40.5,13.75,14.022955
40.5,14.375,14.38668
40.5,15.0,14.589036
40.5,15.625,14.991828
40.5,16.25,14.574549
40.5,16.875,14.266918
40.5,17.5,14.52289
40.5,18.125,14.64491
40.5,18.75,15.301585
40.5,19.375,15.447691
40.5,20.0,16.266434
40.5,20.625,16.840746
40.5,21.25,16.515394
40.5,21.875,16.844429
40.5,22.5,15.579179
40.5,23.125,15.36069
40.5,23.75,14.934856
40.5,24.375,14.789753
40.5,25.0,15.310686
40.5,25.625,15.983512
40.5,26.25,17.53476
40.5,26.875,19.788567
40.5,27.5,22.322212
40.5,28.125,21.062822
40.5,28.75,22.575483
40.5,29.375,24.641376
40.5,30.0,24.759289
40.5,30.625,24.545807
40.5,31.25,27.84136
40.5,31.875,29.21189
40.5,32.5,21.819752
40.5,33.125,20.306421
40.5,33.75,19.266193
40.5,34.375,18.715107
40.5,35.0,18.839323
40.5,35.625,18.912243
40.5,36.25,19.28173
40.5,36.875,19.359507
40.5,37.5,19.440382
40.5,38.125,18.675371
40.5,38.75,18.31115
40.5,39.375,18.75636
40.5,40.0,19.59689
40.5,40.625,18.49315
40.5,41.25,18.525618
40.5,41.875,19.061417
40.5,42.5,19.63157
40.5,43.125,20.358646
40.5,43.75,21.13044
40.5,44.375,22.949839
40.5,45.0,22.457481
40.5,45.625,22.968864
40.5,46.25,24.750877
40.5,46.875,27.646145
40.5,47.5,29.835804
41.0,-28.125,4.0678616
41.0,-27.5,4.041306
41.0,-26.875,3.9399247
41.0,-26.25,3.875074
41.0,-25.625,3.8520484
41.0,-25.0,3.9028904
41.0,-24.375,4.0055017
41.0,-23.75,4.1165733
41.0,-23.125,4.2188625
41.0,-22.5,4.3060913
41.0,-21.875,4.371547
41.0,-21.25,4.380587
41.0,-20.625,4.3638196
41.0,-20.0,4.361345
41.0,-19.375,4.403156
41.0,-18.75,4.527949
41.0,-18.125,4.623965
41.0,-17.5,4.7401414
41.0,-16.875,4.7872066
41.0,-16.25,4.895871
41.0,-15.625,5.066091
41.0,-15.0,5.1954036
41.0,-14.375,5.371484
41.0,-13.75,5.52563
41.0,-13.125,5.687586
41.0,-12.5,5.8304715
41.0,-11.875,5.9061365
41.0,-11.25,6.0865192
41.0,-10.625,6.384383
41.0,-10.0,6.8218403
41.0,-9.375,7.6952424
41.0,-8.75,8.718802
41.0,-8.125,9.092302
41.0,-7.5,8.067574
41.0,-6.875,7.7030787
41.0,-6.25,7.527818
41.0,-5.625,7.4624643
41.0,-5.0,7.6973104
41.0,-4.375,7.997384
41.0,-3.75,8.232918
41.0,-3.125,7.9958696
41.0,-2.5,7.8993754
41.0,-1.875,8.070574
41.0,-1.25,8.163193
41.0,-0.625,8.257689
41.0,0.0,8.467125
41.0,0.625,8.819443
41.0,1.25,9.306238
41.0,1.875,9.937033
41.0,2.5,10.392799
41.0,3.125,9.659062
41.0,3.75,9.463207
41.0,4.375,9.541847
41.0,5.0,9.7991495
41.0,5.625,10.143714
41.0,6.25,10.552057
41.0,6.875,10.882113
41.0,7.5,11.038251
41.0,8.125,11.261809
41.0,8.75,11.763834
41.0,9.375,12.386181
41.0,10.0,12.360417
41.0,10.625,12.765787
41.0,11.25,13.096168
41.0,11.875,13.458718
41.0,12.5,13.814539
41.0,13.125,14.031498
41.0,13.75,13.997419
41.0,14.375,15.306488
41.0,15.0,15.493307
41.0,15.625,14.965909
41.0,16.25,14.480183
41.0,16.875,14.176389
41.0,17.5,14.355905
41.0,18.125,14.731989
41.0,18.75,15.206456
41.0,19.375,15.697105
41.0,20.0,16.686756
41.0,20.625,16.600866
41.0,21.25,17.754059
41.0,21.875,18.484047
41.0,22.5,17.564577
41.0,23.125,16.171305
41.0,23.75,15.543405
41.0,24.375,15.069239
41.0,25.0,15.179516
41.0,25.625,15.778702
41.0,26.25,16.580847
41.0,26.875,17.816113
41.0,27.5,18.966375
41.0,28.125,19.663334
41.0,28.75,21.548265
41.0,29.375,21.131874
41.0,30.0,21.005728
41.0,30.625,20.176973
41.0,31.25,22.010313
41.0,31.875,23.579206
41.0,32.5,19.95776
41.0,33.125,18.634861
41.0,33.75,18.654573
41.0,34.375,18.371052
41.0,35.0,18.401415
41.0,35.625,18.553066
41.0,36.25,18.816168
41.0,36.875,17.808044
41.0,37.5,17.036095
41.0,38.125,16.403023
41.0,38.75,15.981614
41.0,39.375,16.505459
41.0,40.0,16.113955
41.0,40.625,16.927181
41.0,41.25,18.184366
41.0,41.875,18.64562
41.0,42.5,18.975754
41.0,43.125,19.699432
41.0,43.75,20.761946
41.0,44.375,21.599012
41.0,45.0,23.430264
41.0,45.625,24.927437
41.0,46.25,25.866323
41.0,46.875,26.364662
41.0,47.5,26.037304
41.5,-28.125,4.0997996
41.5,-27.5,4.048893
41.5,-26.875,3.9528515
41.5,-26.25,3.8906293
41.5,-25.625,3.8612232
41.5,-25.0,3.876113
41.5,-24.375,3.971315
41.5,-23.75,4.1107655
41.5,-23.125,4.23459
41.5,-22.5,4.3199244
41.5,-21.875,4.3719583
41.5,-21.25,4.3830957
41.5,-20.625,4.3692684
41.5,-20.0,4.3748145
41.5,-19.375,4.4042807
41.5,-18.75,4.4900007
41.5,-18.125,4.623436
41.5,-17.5,4.7478256
41.5,-16.875,4.7819266
41.5,-16.25,4.836887
41.5,-15.625,5.009709
41.5,-15.0,5.1273074
41.5,-14.375,5.290558
41.5,-13.75,5.465932
41.5,-13.125,5.660455
41.5,-12.5,5.8236694
41.5,-11.875,5.91425
41.5,-11.25,6.1432004
41.5,-10.625,6.492927
41.5,-10.0,6.9364486
41.5,-9.375,7.7219257
41.5,-8.75,8.613942
41.5,-8.125,8.698503
41.5,-7.5,7.8796954
41.5,-6.875,7.5712943
41.5,-6.25,7.556896
41.5,-5.625,7.6226816
41.5,-5.0,7.8139296
41.5,-4.375,7.8696203
41.5,-3.75,7.766646
41.5,-3.125,7.5716896
41.5,-2.5,7.6121373
41.5,-1.875,7.9899235
41.5,-1.25,8.234808
41.5,-0.625,8.607363
41.5,0.0,8.885649
41.5,0.625,9.655639
41.5,1.25,10.522839
41.5,1.875,10.939436
41.5,2.5,10.8213215
41.5,3.125,9.93536
41.5,3.75,9.637421
41.5,4.375,9.638974
41.5,5.0,10.014332
41.5,5.625,10.416682
41.5,6.25,10.72156
41.5,6.875,10.878065
41.5,7.5,10.8566885
41.5,8.125,10.885746
41.5,8.75,11.161035
41.5,9.375,11.841853
41.5,10.0,12.301688
41.5,10.625,12.839926
41.5,11.25,13.189211
41.5,11.875,13.6691885
41.5,12.5,14.143432
41.5,13.125,14.628252
41.5,13.75,14.710944
41.5,14.375,15.35903
41.5,15.0,15.139134
41.5,15.625,14.41972
41.5,16.25,14.338665
41.5,16.875,14.446949
41.5,17.5,14.425245
41.5,18.125,14.346381
41.5,18.75,14.848825
41.5,19.375,15.838907
41.5,20.0,17.832094
41.5,20.625,18.538652
41.5,21.25,19.847027
41.5,21.875,19.122646
41.5,22.5,18.064499
41.5,23.125,16.58692
41.5,23.75,15.7414465
41.5,24.375,15.424085
41.5,25.0,15.645756
41.5,25.625,16.17676
41.5,26.25,16.661005
41.5,26.875,16.898098
41.5,27.5,17.54574
41.5,28.125,17.851086
41.5,28.75,19.026327
41.5,29.375,18.607418
41.5,30.0,18.722712
41.5,30.625,18.203485
41.5,31.25,18.23904
41.5,31.875,18.246658
41.5,32.5,18.347641
41.5,33.125,17.5214
41.5,33.75,17.513546
41.5,34.375,16.93438
41.5,35.0,16.553328
41.5,35.625,16.612848
41.5,36.25,16.506584
41.5,36.875,16.051773
41.5,37.5,15.9251375
41.5,38.125,15.586075
41.5,38.75,15.428628
41.5,39.375,15.614966
41.5,40.0,15.593531
41.5,40.625,15.60308
41.5,41.25,16.099792
41.5,41.875,17.554043
41.5,42.5,18.456572
41.5,43.125,18.64707
41.5,43.75,19.609636
41.5,44.375,20.840635
41.5,45.0,23.464413
41.5,45.625,23.706758
41.5,46.25,24.42804
41.5,46.875,22.634977
41.5,47.5,21.192318
42.0,-28.125,4.0826244
42.0,-27.5,4.0613995
42.0,-26.875,3.9894109
42.0,-26.25,3.9349318
42.0,-25.625,3.893023
42.0,-25.0,3.8834198
42.0,-24.375,3.9596345
42.0,-23.75,4.101861
42.0,-23.125,4.2549706
42.0,-22.5,4.331785
42.0,-21.875,4.3719163
42.0,-21.25,4.388617
42.0,-20.625,4.392359
42.0,-20.0,4.4146748
42.0,-19.375,4.42806
42.0,-18.75,4.5033503
42.0,-18.125,4.631457
42.0,-17.5,4.740984
42.0,-16.875,4.7755322
42.0,-16.25,4.8215995
42.0,-15.625,4.9779997
42.0,-15.0,5.1248927
42.0,-14.375,5.2730904
42.0,-13.75,5.4301953
42.0,-13.125,5.6365523
42.0,-12.5,5.855165
42.0,-11.875,5.956353
42.0,-11.25,6.2014537
42.0,-10.625,6.5355825
42.0,-10.0,6.922325
42.0,-9.375,7.573256
42.0,-8.75,8.436361
42.0,-8.125,8.285871
42.0,-7.5,7.7816753
42.0,-6.875,7.6332307
42.0,-6.25,7.586417
42.0,-5.625,7.793132
42.0,-5.0,7.8015003
42.0,-4.375,7.9258466
42.0,-3.75,7.800947
42.0,-3.125,7.593185
42.0,-2.5,7.7412453
42.0,-1.875,8.328838
42.0,-1.25,8.681909
42.0,-0.625,8.964348
42.0,0.0,8.7993145
42.0,0.625,9.263785
42.0,1.25,9.786557
42.0,1.875,9.955745
42.0,2.5,10.331902
42.0,3.125,9.395202
42.0,3.75,9.43501
42.0,4.375,9.683158
42.0,5.0,10.20484
42.0,5.625,10.673285
42.0,6.25,10.839894
42.0,6.875,10.877286
42.0,7.5,10.936802
42.0,8.125,11.127693
42.0,8.75,11.511459
42.0,9.375,12.1544895
42.0,10.0,12.377872
42.0,10.625,12.937773
42.0,11.25,13.371357
42.0,11.875,14.009529
42.0,12.5,14.695704
42.0,13.125,14.617318
42.0,13.75,14.380676
42.0,14.375,14.689528
42.0,15.0,14.091449
42.0,15.625,14.399229
42.0,16.25,14.229741
42.0,16.875,14.180505
42.0,17.5,14.043889
42.0,18.125,14.100264
42.0,18.75,14.696788
42.0,19.375,16.084394
42.0,20.0,18.670935
42.0,20.625,20.722517
42.0,21.25,22.575535
42.0,21.875,19.762913
42.0,22.5,17.31898
42.0,23.125,16.985874
42.0,23.75,16.178097
42.0,24.375,16.247368
42.0,25.0,16.368164
42.0,25.625,16.66807
42.0,26.25,17.019058
42.0,26.875,16.301352
42.0,27.5,16.530684
42.0,28.125,16.319082
42.0,28.75,17.131212
42.0,29.375,17.256401
42.0,30.0,17.350454
42.0,30.625,17.07053
42.0,31.25,16.85781
42.0,31.875,16.53653
42.0,32.5,16.10333
42.0,33.125,15.734362
42.0,33.75,15.381225
42.0,34.375,15.064583
42.0,35.0,15.024013
42.0,35.625,15.168425
42.0,36.25,15.279187
42.0,36.875,15.300357
42.0,37.5,15.256849
42.0,38.125,15.297137
42.0,38.75,15.249535
42.0,39.375,15.304604
42.0,40.0,15.403303
42.0,40.625,15.654952
42.0,41.25,16.083334
42.0,41.875,17.538612
42.0,42.5,18.232649
42.0,43.125,18.19603
42.0,43.75,18.951921
42.0,44.375,19.859814
42.0,45.0,20.18791
42.0,45.625,20.45785
42.0,46.25,20.654043
42.0,46.875,19.032928
42.0,47.5,17.727402
42.5,-28.125,4.029955
42.5,-27.5,4.0335965
42.5,-26.875,4.004679
42.5,-26.25,3.9670217
42.5,-25.625,3.924234
42.5,-25.0,3.8961356
42.5,-24.375,3.938899
42.5,-23.75,4.074277
42.5,-23.125,4.2444706
42.5,-22.5,4.327374
42.5,-21.875,4.3689966
42.5,-21.25,4.4002724
42.5,-20.625,4.4257927
42.5,-20.0,4.4594765
42.5,-19.375,4.471547
42.5,-18.75,4.52594
42.5,-18.125,4.633796
42.5,-17.5,4.74843
42.5,-16.875,4.7822933
42.5,-16.25,4.8325124
42.5,-15.625,4.9461226
42.5,-15.0,5.117656
42.5,-14.375,5.274564
42.5,-13.75,5.408264
42.5,-13.125,5.604908
42.5,-12.5,5.907702
42.5,-11.875,6.0033016
42.5,-11.25,6.17988
42.5,-10.625,6.415047
42.5,-10.0,6.7300406
42.5,-9.375,7.147406
42.5,-8.75,8.331105
42.5,-8.125,8.491759
42.5,-7.5,7.966048
42.5,-6.875,8.463385
42.5,-6.25,7.9948535
42.5,-5.625,8.379552
42.5,-5.0,7.8937054
42.5,-4.375,8.167683
42.5,-3.75,8.174903
42.5,-3.125,8.079009
42.5,-2.5,8.208013
42.5,-1.875,8.962387
42.5,-1.25,9.158794
42.5,-0.625,9.047083
42.5,0.0,8.961422
42.5,0.625,9.086777
42.5,1.25,9.378054
42.5,1.875,9.183557
42.5,2.5,9.2510195
42.5,3.125,8.895328
42.5,3.75,9.19658
42.5,4.375,9.572891
42.5,5.0,10.306796
42.5,5.625,10.65428
42.5,6.25,10.789912
42.5,6.875,10.887407
42.5,7.5,11.140503
42.5,8.125,11.266794
42.5,8.75,11.740428
42.5,9.375,12.025657
42.5,10.0,12.355584
42.5,10.625,12.900958
42.5,11.25,13.305226
42.5,11.875,14.549296
42.5,12.5,14.079992
42.5,13.125,14.281601
42.5,13.75,14.397488
42.5,14.375,13.928224
42.5,15.0,14.211913
42.5,15.625,14.227261
42.5,16.25,14.091617
42.5,16.875,13.823299
42.5,17.5,13.844106
42.5,18.125,14.123532
42.5,18.75,14.699085
42.5,19.375,16.338322
42.5,20.0,18.258589
42.5,20.625,21.084797
42.5,21.25,23.032274
42.5,21.875,20.19188
42.5,22.5,17.71092
42.5,23.125,18.190855
42.5,23.75,17.156553
42.5,24.375,17.419954
42.5,25.0,17.519194
42.5,25.625,17.384195
42.5,26.25,17.458088
42.5,26.875,16.367565
42.5,27.5,15.94057
42.5,28.125,15.83439
42.5,28.75,16.54301
42.5,29.375,16.563898
42.5,30.0,16.700434
42.5,30.625,16.563272
42.5,31.25,16.258955
42.5,31.875,15.911448
42.5,32.5,15.651782
42.5,33.125,15.332749
42.5,33.75,15.078816
42.5,34.375,14.905644
42.5,35.0,14.805065
42.5,35.625,14.831856
42.5,36.25,14.928979
42.5,36.875,15.030865
42.5,37.5,15.165438
42.5,38.125,15.254405
42.5,38.75,15.312825
42.5,39.375,15.384238
42.5,40.0,15.531032
42.5,40.625,15.760262
42.5,41.25,16.110664
42.5,41.875,17.15798
42.5,42.5,17.591902
42.5,43.125,17.518154
42.5,43.75,17.793549
42.5,44.375,17.65038
42.5,45.0,17.10656
42.5,45.625,16.13096
42.5,46.25,16.317656
42.5,46.875,16.99473
42.5,47.5,19.590569
43.0,-28.125,4.0033984
43.0,-27.5,3.9960175
43.0,-26.875,3.9895039
43.0,-26.25,3.9654174
43.0,-25.625,3.941976
43.0,-25.0,3.9251103
43.0,-24.375,3.9425898
43.0,-23.75,4.04195
43.0,-23.125,4.1995645
43.0,-22.5,4.323709
43.0,-21.875,4.377153
43.0,-21.25,4.428945
43.0,-20.625,4.46247
43.0,-20.0,4.4907894
43.0,-19.375,4.4958816
43.0,-18.75,4.5284944
43.0,-18.125,4.6118956
43.0,-17.5,4.747784
43.0,-16.875,4.7820654
43.0,-16.25,4.8251023
43.0,-15.625,4.90257
43.0,-15.0,5.0465083
43.0,-14.375,5.207599
43.0,-13.75,5.348609
43.0,-13.125,5.493165
43.0,-12.5,5.7276387
43.0,-11.875,5.9087095
43.0,-11.25,6.0629373
43.0,-10.625,6.2544146
43.0,-10.0,6.5825562
43.0,-9.375,6.787475
43.0,-8.75,7.889459
43.0,-8.125,9.132359
43.0,-7.5,8.578834
43.0,-6.875,9.239863
43.0,-6.25,9.392969
43.0,-5.625,9.959874
43.0,-5.0,8.456835
43.0,-4.375,8.407579
43.0,-3.75,8.70443
43.0,-3.125,8.925702
43.0,-2.5,8.818395
43.0,-1.875,9.757709
43.0,-1.25,10.60671
43.0,-0.625,9.680444
43.0,0.0,9.201168
43.0,0.625,9.128252
43.0,1.25,9.193275
43.0,1.875,9.086113
43.0,2.5,9.52791
43.0,3.125,9.167408
43.0,3.75,9.1478405
43.0,4.375,9.961661
43.0,5.0,10.87818
43.0,5.625,10.913425
43.0,6.25,10.782471
43.0,6.875,10.763972
43.0,7.5,11.439507
43.0,8.125,11.699823
43.0,8.75,11.6368685
43.0,9.375,11.9073
43.0,10.0,12.251628
43.0,10.625,12.834846
43.0,11.25,13.84948
43.0,11.875,14.335852
43.0,12.5,14.322857
43.0,13.125,14.232149
43.0,13.75,13.985318
43.0,14.375,13.916576
43.0,15.0,14.118969
43.0,15.625,14.045587
43.0,16.25,13.76427
43.0,16.875,13.895278
43.0,17.5,14.520677
43.0,18.125,15.810599
43.0,18.75,16.076672
43.0,19.375,15.739056
43.0,20.0,16.645027
43.0,20.625,18.664125
43.0,21.25,20.65455
43.0,21.875,19.175049
43.0,22.5,17.628986
43.0,23.125,18.553713
43.0,23.75,17.842287
43.0,24.375,17.667168
43.0,25.0,17.163939
43.0,25.625,17.22557
43.0,26.25,17.14697
43.0,26.875,16.988405
43.0,27.5,16.939716
43.0,28.125,16.031525
43.0,28.75,16.298637
43.0,29.375,16.174923
43.0,30.0,16.232195
43.0,30.625,16.083681
43.0,31.25,15.840716
43.0,31.875,15.596293
43.0,32.5,15.275241
43.0,33.125,14.935714
43.0,33.75,14.787834
43.0,34.375,14.78242
43.0,35.0,14.813574
43.0,35.625,14.845068
43.0,36.25,14.892419
43.0,36.875,14.993197
43.0,37.5,15.109412
43.0,38.125,15.264001
43.0,38.75,15.353743
43.0,39.375,15.634957
43.0,40.0,15.751252
43.0,40.625,15.131786
43.0,41.25,15.267574
43.0,41.875,15.315769
43.0,42.5,14.694483
43.0,43.125,14.790233
43.0,43.75,16.416883
43.0,44.375,18.410912
43.0,45.0,18.529772
43.0,45.625,18.706795
43.0,46.25,18.338507
43.0,46.875,19.11684
43.0,47.5,20.63294
43.5,-28.125,4.05687
43.5,-27.5,4.0166078
43.5,-26.875,3.998592
43.5,-26.25,3.9847841
43.5,-25.625,3.968169
43.5,-25.0,3.96326
43.5,-24.375,3.9714308
43.5,-23.75,4.039061
43.5,-23.125,4.1925087
43.5,-22.5,4.3447375
43.5,-21.875,4.427343
43.5,-21.25,4.4974785
43.5,-20.625,4.5148134
43.5,-20.0,4.5288258
43.5,-19.375,4.524842
43.5,-18.75,4.539324
43.5,-18.125,4.589589
43.5,-17.5,4.706915
43.5,-16.875,4.767935
43.5,-16.25,4.8128653
43.5,-15.625,4.903764
43.5,-15.0,5.0085745
43.5,-14.375,5.159088
43.5,-13.75,5.312815
43.5,-13.125,5.4570365
43.5,-12.5,5.6076694
43.5,-11.875,5.8165703
43.5,-11.25,5.972422
43.5,-10.625,6.148703
43.5,-10.0,6.421053
43.5,-9.375,6.743793
43.5,-8.75,7.0691185
43.5,-8.125,7.438329
43.5,-7.5,7.83801
43.5,-6.875,7.504532
43.5,-6.25,7.8918242
43.5,-5.625,8.124587
43.5,-5.0,7.169535
43.5,-4.375,7.2770195
43.5,-3.75,7.695851
43.5,-3.125,7.8499494
43.5,-2.5,7.9133954
43.5,-1.875,8.350393
43.5,-1.25,8.915039
43.5,-0.625,9.121264
43.5,0.0,8.923911
43.5,0.625,9.049035
43.5,1.25,9.514552
43.5,1.875,9.52734
43.5,2.5,9.761119
43.5,3.125,9.071684
43.5,3.75,9.006694
43.5,4.375,9.796442
43.5,5.0,11.272913
43.5,5.625,11.675616
43.5,6.25,11.203305
43.5,6.875,11.28515
43.5,7.5,11.683085
43.5,8.125,12.299176
43.5,8.75,12.479262
43.5,9.375,12.482165
43.5,10.0,12.62423
43.5,10.625,13.527245
43.5,11.25,14.383643
43.5,11.875,14.531237
43.5,12.5,14.702603
43.5,13.125,14.264651
43.5,13.75,13.772667
43.5,14.375,14.115448
43.5,15.0,14.097331
43.5,15.625,13.941556
43.5,16.25,13.96102
43.5,16.875,15.252441
43.5,17.5,16.77538
43.5,18.125,17.356295
43.5,18.75,17.372433
43.5,19.375,16.542645
43.5,20.0,16.857815
43.5,20.625,17.987043
43.5,21.25,19.849083
43.5,21.875,19.58168
43.5,22.5,18.765604
43.5,23.125,19.12861
43.5,23.75,19.379536
43.5,24.375,19.572172
43.5,25.0,18.564974
43.5,25.625,18.149994
43.5,26.25,17.621904
43.5,26.875,17.237322
43.5,27.5,17.421663
43.5,28.125,16.31607
43.5,28.75,15.850108
43.5,29.375,16.029182
43.5,30.0,15.940153
43.5,30.625,15.770371
43.5,31.25,15.550903
43.5,31.875,15.332715
43.5,32.5,15.075139
43.5,33.125,14.868599
43.5,33.75,14.880747
43.5,34.375,14.983949
43.5,35.0,15.014088
43.5,35.625,15.038387
43.5,36.25,15.058671
43.5,36.875,15.139835
43.5,37.5,15.242998
43.5,38.125,15.370399
43.5,38.75,15.53059
43.5,39.375,15.659106
43.5,40.0,15.600147
43.5,40.625,15.400829
43.5,41.25,15.297506
43.5,41.875,14.969266
43.5,42.5,14.68761
43.5,43.125,15.552818
43.5,43.75,18.407236
43.5,44.375,19.536354
43.5,45.0,19.402376
43.5,45.625,19.556488
43.5,46.25,19.361769
43.5,46.875,20.252035
43.5,47.5,20.965754
44.0,-28.125,4.09028
44.0,-27.5,4.050912
44.0,-26.875,4.0369387
44.0,-26.25,4.009661
44.0,-25.625,3.9939601
44.0,-25.0,3.9906933
44.0,-24.375,4.001671
44.0,-23.75,4.0474772
44.0,-23.125,4.184571
44.0,-22.5,4.353112
44.0,-21.875,4.472645
44.0,-21.25,4.529773
44.0,-20.625,4.5587955
44.0,-20.0,4.5519834
44.0,-19.375,4.542499
44.0,-18.75,4.557867
44.0,-18.125,4.5912004
44.0,-17.5,4.680027
44.0,-16.875,4.7564588
44.0,-16.25,4.7906227
44.0,-15.625,4.8837457
44.0,-15.0,4.963783
44.0,-14.375,5.0957203
44.0,-13.75,5.2668962
44.0,-13.125,5.4177227
44.0,-12.5,5.533773
44.0,-11.875,5.654892
44.0,-11.25,5.8154225
44.0,-10.625,5.985607
44.0,-10.0,6.1954985
44.0,-9.375,6.386774
44.0,-8.75,6.631165
44.0,-8.125,6.690745
44.0,-7.5,6.6638036
44.0,-6.875,7.086799
44.0,-6.25,7.2941866
44.0,-5.625,7.8564706
44.0,-5.0,7.327359
44.0,-4.375,7.4907165
44.0,-3.75,7.6501746
44.0,-3.125,7.753675
44.0,-2.5,7.806348
44.0,-1.875,7.839872
44.0,-1.25,8.401868
44.0,-0.625,8.811465
44.0,0.0,8.4133005
44.0,0.625,8.833765
44.0,1.25,9.312331
44.0,1.875,9.375464
44.0,2.5,9.313701
44.0,3.125,9.016842
44.0,3.75,9.148624
44.0,4.375,9.989525
44.0,5.0,11.458685
44.0,5.625,11.038362
44.0,6.25,10.410539
44.0,6.875,11.316929
44.0,7.5,12.768437
44.0,8.125,13.404536
44.0,8.75,13.165779
44.0,9.375,12.9461155
44.0,10.0,13.522171
44.0,10.625,14.89286
44.0,11.25,15.042158
44.0,11.875,15.066379
44.0,12.5,14.631398
44.0,13.125,14.241964
44.0,13.75,14.35715
44.0,14.375,14.140406
44.0,15.0,13.929803
44.0,15.625,14.3517
44.0,16.25,15.087881
44.0,16.875,16.18981
44.0,17.5,17.65806
44.0,18.125,19.65736
44.0,18.75,18.724852
44.0,19.375,18.156834
44.0,20.0,18.135561
44.0,20.625,19.179928
44.0,21.25,20.629072
44.0,21.875,20.170012
44.0,22.5,19.878876
44.0,23.125,19.745056
44.0,23.75,19.780313
44.0,24.375,19.473492
44.0,25.0,19.14961
44.0,25.625,19.015253
44.0,26.25,18.966597
44.0,26.875,17.955282
44.0,27.5,17.413834
44.0,28.125,16.605593
44.0,28.75,15.968073
44.0,29.375,15.911159
44.0,30.0,15.762848
44.0,30.625,15.529773
44.0,31.25,15.301152
44.0,31.875,15.067077
44.0,32.5,14.851303
44.0,33.125,14.812456
44.0,33.75,15.008801
44.0,34.375,15.057969
44.0,35.0,15.174433
44.0,35.625,15.200694
44.0,36.25,15.203271
44.0,36.875,15.235793
44.0,37.5,15.335457
44.0,38.125,15.442948
44.0,38.75,15.312707
44.0,39.375,15.600779
44.0,40.0,16.116508
44.0,40.625,16.099169
44.0,41.25,17.316826
44.0,41.875,16.360413
44.0,42.5,16.479834
44.0,43.125,17.236906
44.0,43.75,17.869259
44.0,44.375,17.593224
44.0,45.0,17.660122
44.0,45.625,18.053534
44.0,46.25,18.982307
44.0,46.875,20.03338
44.0,47.5,21.072317
44.5,-28.125,4.095007
44.5,-27.5,4.075321
44.5,-26.875,4.0663705
44.5,-26.25,4.0562434
44.5,-25.625,4.046182
44.5,-25.0,4.041172
44.5,-24.375,4.0538855
44.5,-23.75,4.089423
44.5,-23.125,4.177445
44.5,-22.5,4.338928
44.5,-21.875,4.4797325
44.5,-21.25,4.5380516
44.5,-20.625,4.5608993
44.5,-20.0,4.5611014
44.5,-19.375,4.5644875
44.5,-18.75,4.5709624
44.5,-18.125,4.610661
44.5,-17.5,4.6697464
