Latitude,Longitude,PM25
40.5,8.125,11.691125
40.5,8.75,13.166729
40.5,9.375,13.422257
40.5,10.0,12.592089
40.5,10.625,12.962775
40.5,11.25,13.336427
40.5,11.875,13.739311
40.5,12.5,13.873933
40.5,13.125,13.990986
40.5,13.75,14.060902
40.5,14.375,14.428876
40.5,15.0,14.633221
40.5,15.625,15.046721
40.5,16.25,14.6204
40.5,16.875,14.303813
40.5,17.5,14.558375
40.5,18.125,14.674529
40.5,18.75,15.33182
40.5,19.375,15.483758
40.5,20.0,16.321335
40.5,20.625,16.894087
40.5,21.25,16.562677
40.5,21.875,16.897951
40.5,22.5,15.628597
40.5,23.125,15.409635
40.5,23.75,14.972899
40.5,24.375,14.824597
40.5,25.0,15.349158
40.5,25.625,16.027782
40.5,26.25,17.59344
40.5,26.875,19.857107
40.5,27.5,22.39992
40.5,28.125,21.160433
40.5,28.75,22.668074
40.5,29.375,24.753828
40.5,30.0,24.87265
40.5,30.625,24.658283
40.5,31.25,27.945503
40.5,31.875,29.30659
40.5,32.5,21.909603
40.5,33.125,20.396801
40.5,33.75,19.353437
40.5,34.375,18.800264
40.5,35.0,18.924223
40.5,35.625,18.987793
40.5,36.25,19.347807
40.5,36.875,19.420778
40.5,37.5,19.503775
40.5,38.125,18.736694
40.5,38.75,18.37314
40.5,39.375,18.823889
40.5,40.0,19.673965
40.5,40.625,18.565605
40.5,41.25,18.60573
40.5,41.875,19.143618
40.5,42.5,19.717402
40.5,43.125,20.444347
40.5,43.75,21.20981
40.5,44.375,23.0318
40.5,45.0,22.527895
40.5,45.625,23.03266
40.5,46.25,24.811863
40.5,46.875,27.701723
40.5,47.5,29.900192
41.0,-28.125,4.07496
41.0,-27.5,4.0485787
41.0,-26.875,3.9472966
41.0,-26.25,3.8825476
41.0,-25.625,3.8597016
41.0,-25.0,3.910662
41.0,-24.375,4.0133758
41.0,-23.75,4.1245556
41.0,-23.125,4.2268057
41.0,-22.5,4.3143315
41.0,-21.875,4.3799987
41.0,-21.25,4.3894014
41.0,-20.625,4.3732996
41.0,-20.0,4.3715787
41.0,-19.375,4.4129653
41.0,-18.75,4.536745
41.0,-18.125,4.632717
41.0,-17.5,4.7493105
41.0,-16.875,4.796669
41.0,-16.25,4.9058657
41.0,-15.625,5.0765967
41.0,-15.0,5.206248
41.0,-14.375,5.3825526
41.0,-13.75,5.5371704
41.0,-13.125,5.7005835
41.0,-12.5,5.845624
41.0,-11.875,5.9239755
41.0,-11.25,6.1088505
41.0,-10.625,6.4127293
41.0,-10.0,6.857309
41.0,-9.375,7.7426224
41.0,-8.75,8.779137
41.0,-8.125,9.155086
41.0,-7.5,8.131093
41.0,-6.875,7.764853
41.0,-6.25,7.5903997
41.0,-5.625,7.5232744
41.0,-5.0,7.7621202
41.0,-4.375,8.069914
41.0,-3.75,8.313528
41.0,-3.125,8.070679
41.0,-2.5,7.971386
41.0,-1.875,8.139956
41.0,-1.25,8.229467
41.0,-0.625,8.318053
41.0,0.0,8.528411
41.0,0.625,8.886086
41.0,1.25,9.374479
41.0,1.875,10.011736
41.0,2.5,10.46792
41.0,3.125,9.721564
41.0,3.75,9.515863
41.0,4.375,9.590174
41.0,5.0,9.846218
41.0,5.625,10.19113
41.0,6.25,10.59965
41.0,6.875,10.92698
41.0,7.5,11.080443
41.0,8.125,11.300974
41.0,8.75,11.805652
41.0,9.375,12.430032
41.0,10.0,12.397189
41.0,10.625,12.805388
41.0,11.25,13.1374655
41.0,11.875,13.500122
41.0,12.5,13.857298
41.0,13.125,14.079597
41.0,13.75,14.045713
41.0,14.375,15.378291
41.0,15.0,15.5649605
41.0,15.625,15.028961
41.0,16.25,14.528709
41.0,16.875,14.216394
41.0,17.5,14.3875265
41.0,18.125,14.761971
41.0,18.75,15.237583
41.0,19.375,15.73585
41.0,20.0,16.742079
41.0,20.625,16.654787
41.0,21.25,17.806217
41.0,21.875,18.547213
41.0,22.5,17.625782
41.0,23.125,16.227049
41.0,23.75,15.589318
41.0,24.375,15.109705
41.0,25.0,15.221257
41.0,25.625,15.83158
41.0,26.25,16.650448
41.0,26.875,17.900455
41.0,27.5,19.046694
41.0,28.125,19.75033
41.0,28.75,21.632277
41.0,29.375,21.22939
41.0,30.0,21.11681
41.0,30.625,20.266367
41.0,31.25,22.092691
41.0,31.875,23.67341
41.0,32.5,20.039118
41.0,33.125,18.710743
41.0,33.75,18.735224
41.0,34.375,18.45228
41.0,35.0,18.484825
41.0,35.625,18.63407
41.0,36.25,18.883366
41.0,36.875,17.859833
41.0,37.5,17.072178
41.0,38.125,16.433592
41.0,38.75,16.008354
41.0,39.375,16.53829
41.0,40.0,16.140089
41.0,40.625,16.966343
41.0,41.25,18.244066
41.0,41.875,18.717192
41.0,42.5,19.05805
41.0,43.125,19.782064
41.0,43.75,20.84144
41.0,44.375,21.668465
41.0,45.0,23.496626
41.0,45.625,24.98509
41.0,46.25,25.92052
41.0,46.875,26.414215
41.0,47.5,26.087538
41.5,-28.125,4.1068845
41.5,-27.5,4.056215
41.5,-26.875,3.9603012
41.5,-26.25,3.89823
41.5,-25.625,3.8689356
41.5,-25.0,3.8839445
41.5,-24.375,3.9792237
41.5,-23.75,4.118709
41.5,-23.125,4.2425613
41.5,-22.5,4.328079
41.5,-21.875,4.380402
41.5,-21.25,4.391974
41.5,-20.625,4.3787622
41.5,-20.0,4.384771
41.5,-19.375,4.413847
41.5,-18.75,4.4989476
41.5,-18.125,4.632364
41.5,-17.5,4.7569923
41.5,-16.875,4.7913113
41.5,-16.25,4.846799
41.5,-15.625,5.0200524
41.5,-15.0,5.1382017
41.5,-14.375,5.3017898
41.5,-13.75,5.4775767
41.5,-13.125,5.6736417
41.5,-12.5,5.838769
41.5,-11.875,5.9326253
41.5,-11.25,6.1668954
41.5,-10.625,6.5234227
41.5,-10.0,6.9757476
41.5,-9.375,7.770865
41.5,-8.75,8.670933
41.5,-8.125,8.754973
41.5,-7.5,7.939132
41.5,-6.875,7.630218
41.5,-6.25,7.6223874
41.5,-5.625,7.6901655
41.5,-5.0,7.882615
41.5,-4.375,7.9388947
41.5,-3.75,7.839415
41.5,-3.125,7.6390295
41.5,-2.5,7.6796875
41.5,-1.875,8.059553
41.5,-1.25,8.301118
41.5,-0.625,8.677708
41.5,0.0,8.964542
41.5,0.625,9.753726
41.5,1.25,10.629767
41.5,1.875,11.06002
41.5,2.5,10.929787
41.5,3.125,10.014791
41.5,3.75,9.701106
41.5,4.375,9.694998
41.5,5.0,10.0697365
41.5,5.625,10.471824
41.5,6.25,10.774933
41.5,6.875,10.928176
41.5,7.5,10.902315
41.5,8.125,10.92813
41.5,8.75,11.202394
41.5,9.375,11.884727
41.5,10.0,12.343557
41.5,10.625,12.885479
41.5,11.25,13.236883
41.5,11.875,13.718879
41.5,12.5,14.203062
41.5,13.125,14.708416
41.5,13.75,14.79171
41.5,14.375,15.447617
41.5,15.0,15.216249
41.5,15.625,14.478878
41.5,16.25,14.383453
41.5,16.875,14.484577
41.5,17.5,14.457648
41.5,18.125,14.375355
41.5,18.75,14.877082
41.5,19.375,15.8765955
41.5,20.0,17.89801
41.5,20.625,18.59549
41.5,21.25,19.901993
41.5,21.875,19.184956
41.5,22.5,18.122305
41.5,23.125,16.635561
41.5,23.75,15.788774
41.5,24.375,15.473524
41.5,25.0,15.698903
41.5,25.625,16.234728
41.5,26.25,16.73036
41.5,26.875,16.978724
41.5,27.5,17.629513
41.5,28.125,17.932293
41.5,28.75,19.105408
41.5,29.375,18.684523
41.5,30.0,18.8205
41.5,30.625,18.291113
41.5,31.25,18.309084
41.5,31.875,18.311893
41.5,32.5,18.416039
41.5,33.125,17.585043
41.5,33.75,17.584106
41.5,34.375,17.000616
41.5,35.0,16.61702
41.5,35.625,16.675999
41.5,36.25,16.559706
41.5,36.875,16.096718
41.5,37.5,15.965951
41.5,38.125,15.621312
41.5,38.75,15.459626
41.5,39.375,15.645652
41.5,40.0,15.622319
41.5,40.625,15.627429
41.5,41.25,16.124582
41.5,41.875,17.603115
41.5,42.5,18.52552
41.5,43.125,18.71473
41.5,43.75,19.680214
41.5,44.375,20.902397
41.5,45.0,23.531597
41.5,45.625,23.762709
41.5,46.25,24.476439
41.5,46.875,22.681501
41.5,47.5,21.249233
42.0,-28.125,4.089723
42.0,-27.5,4.068845
42.0,-26.875,3.9969773
42.0,-26.25,3.9426172
42.0,-25.625,3.9008298
42.0,-25.0,3.891338
42.0,-24.375,3.9676063
42.0,-23.75,4.109892
42.0,-23.125,4.263039
42.0,-22.5,4.3400426
42.0,-21.875,4.3803654
42.0,-21.25,4.397568
42.0,-20.625,4.4017777
42.0,-20.0,4.4244413
42.0,-19.375,4.437484
42.0,-18.75,4.5124955
42.0,-18.125,4.6405516
42.0,-17.5,4.750192
42.0,-16.875,4.784871
42.0,-16.25,4.8313665
42.0,-15.625,4.9882965
42.0,-15.0,5.1357427
42.0,-14.375,5.284391
42.0,-13.75,5.442222
42.0,-13.125,5.649808
42.0,-12.5,5.870419
42.0,-11.875,5.9747777
42.0,-11.25,6.2250032
42.0,-10.625,6.5663247
42.0,-10.0,6.960789
42.0,-9.375,7.6203427
42.0,-8.75,8.491919
42.0,-8.125,8.338581
42.0,-7.5,7.834452
42.0,-6.875,7.686173
42.0,-6.25,7.647692
42.0,-5.625,7.8605804
42.0,-5.0,7.8719935
42.0,-4.375,8.000404
42.0,-3.75,7.87405
42.0,-3.125,7.663084
42.0,-2.5,7.810122
42.0,-1.875,8.401047
42.0,-1.25,8.756562
42.0,-0.625,9.039605
42.0,0.0,8.873358
42.0,0.625,9.343507
42.0,1.25,9.873901
42.0,1.875,10.052697
42.0,2.5,10.427021
42.0,3.125,9.46939
42.0,3.75,9.503077
42.0,4.375,9.746472
42.0,5.0,10.269129
42.0,5.625,10.736347
42.0,6.25,10.89939
42.0,6.875,10.933247
42.0,7.5,10.989179
42.0,8.125,11.175801
42.0,8.75,11.561491
42.0,9.375,12.206647
42.0,10.0,12.423337
42.0,10.625,12.990181
42.0,11.25,13.430889
42.0,11.875,14.0791855
42.0,12.5,14.803572
42.0,13.125,14.720865
42.0,13.75,14.477811
42.0,14.375,14.772859
42.0,15.0,14.147598
42.0,15.625,14.449468
42.0,16.25,14.270821
42.0,16.875,14.216408
42.0,17.5,14.073997
42.0,18.125,14.127037
42.0,18.75,14.723167
42.0,19.375,16.12344
42.0,20.0,18.737358
42.0,20.625,20.77738
42.0,21.25,22.617952
42.0,21.875,19.824314
42.0,22.5,17.372131
42.0,23.125,17.0379
42.0,23.75,16.234787
42.0,24.375,16.302265
42.0,25.0,16.425594
42.0,25.625,16.732782
42.0,26.25,17.087212
42.0,26.875,16.367678
42.0,27.5,16.59137
42.0,28.125,16.373539
42.0,28.75,17.195816
42.0,29.375,17.32538
42.0,30.0,17.428791
42.0,30.625,17.14918
42.0,31.25,16.928822
42.0,31.875,16.600988
42.0,32.5,16.1549
42.0,33.125,15.778391
42.0,33.75,15.422978
42.0,34.375,15.103832
42.0,35.0,15.06463
42.0,35.625,15.212697
42.0,36.25,15.324673
42.0,36.875,15.34339
42.0,37.5,15.294626
42.0,38.125,15.331487
42.0,38.75,15.280799
42.0,39.375,15.3344965
42.0,40.0,15.431953
42.0,40.625,15.683518
42.0,41.25,16.111727
42.0,41.875,17.576834
42.0,42.5,18.28351
42.0,43.125,18.245974
42.0,43.75,19.008276
42.0,44.375,19.923199
42.0,45.0,20.244574
42.0,45.625,20.508625
42.0,46.25,20.708574
42.0,46.875,19.093433
42.0,47.5,17.772875
42.5,-28.125,4.0371404
42.5,-27.5,4.0411053
42.5,-26.875,4.012368
42.5,-26.25,3.9747367
42.5,-25.625,3.9320102
42.5,-25.0,3.9039857
42.5,-24.375,3.946814
42.5,-23.75,4.082294
42.5,-23.125,4.2525797
42.5,-22.5,4.335645
42.5,-21.875,4.37751
42.5,-21.25,4.409317
42.5,-20.625,4.4351835
42.5,-20.0,4.46913
42.5,-19.375,4.481014
42.5,-18.75,4.5353155
42.5,-18.125,4.64293
42.5,-17.5,4.757518
42.5,-16.875,4.7915444
42.5,-16.25,4.8422074
42.5,-15.625,4.9564404
42.5,-15.0,5.1288385
42.5,-14.375,5.2861543
42.5,-13.75,5.420654
42.5,-13.125,5.618669
42.5,-12.5,5.9234757
42.5,-11.875,6.022441
42.5,-11.25,6.2033505
42.5,-10.625,6.4448943
42.5,-10.0,6.7646284
42.5,-9.375,7.190921
42.5,-8.75,8.387613
42.5,-8.125,8.546583
42.5,-7.5,8.01659
42.5,-6.875,8.51204
42.5,-6.25,8.050198
42.5,-5.625,8.441374
42.5,-5.0,7.9569087
42.5,-4.375,8.241275
42.5,-3.75,8.25219
42.5,-3.125,8.150627
42.5,-2.5,8.276429
42.5,-1.875,9.041415
42.5,-1.25,9.23475
42.5,-0.625,9.118939
42.5,0.0,9.0383
42.5,0.625,9.171316
42.5,1.25,9.464617
42.5,1.875,9.273198
42.5,2.5,9.325718
42.5,3.125,8.9614315
42.5,3.75,9.264149
42.5,4.375,9.640119
42.5,5.0,10.379086
42.5,5.625,10.72463
42.5,6.25,10.856264
42.5,6.875,10.950425
42.5,7.5,11.201165
42.5,8.125,11.3197975
42.5,8.75,11.794871
42.5,9.375,12.077235
42.5,10.0,12.4062195
42.5,10.625,12.958749
42.5,11.25,13.374833
42.5,11.875,14.64212
42.5,12.5,14.182834
42.5,13.125,14.379122
42.5,13.75,14.484994
42.5,14.375,13.987251
42.5,15.0,14.262985
42.5,15.625,14.271942
42.5,16.25,14.131123
42.5,16.875,13.85594
42.5,17.5,13.870409
42.5,18.125,14.149342
42.5,18.75,14.730091
42.5,19.375,16.385918
42.5,20.0,18.315207
42.5,20.625,21.132814
42.5,21.25,23.07285
42.5,21.875,20.247175
42.5,22.5,17.768
42.5,23.125,18.251694
42.5,23.75,17.217003
42.5,24.375,17.48565
42.5,25.0,17.590729
42.5,25.625,17.450914
42.5,26.25,17.52494
42.5,26.875,16.430967
42.5,27.5,15.995819
42.5,28.125,15.884786
42.5,28.75,16.602282
42.5,29.375,16.623
42.5,30.0,16.766245
42.5,30.625,16.63037
42.5,31.25,16.321932
42.5,31.875,15.969428
42.5,32.5,15.705523
42.5,33.125,15.381304
42.5,33.75,15.124071
42.5,34.375,14.948703
42.5,35.0,14.847171
42.5,35.625,14.8734255
42.5,36.25,14.968916
42.5,36.875,15.069658
42.5,37.5,15.201664
42.5,38.125,15.287686
42.5,38.75,15.34365
42.5,39.375,15.414095
42.5,40.0,15.560305
42.5,40.625,15.791787
42.5,41.25,16.14178
42.5,41.875,17.196712
42.5,42.5,17.639738
42.5,43.125,17.569553
42.5,43.75,17.853764
42.5,44.375,17.711384
42.5,45.0,17.167423
42.5,45.625,16.183897
42.5,46.25,16.368193
42.5,46.875,17.035309
42.5,47.5,19.625154
43.0,-28.125,4.0105796
43.0,-27.5,4.0034366
43.0,-26.875,3.9970694
43.0,-26.25,3.9730895
43.0,-25.625,3.9496746
43.0,-25.0,3.9327943
43.0,-24.375,3.9503572
43.0,-23.75,4.049773
43.0,-23.125,4.20757
43.0,-22.5,4.3319645
43.0,-21.875,4.3857474
43.0,-21.25,4.438016
43.0,-20.625,4.4718347
43.0,-20.0,4.5002985
43.0,-19.375,4.505403
43.0,-18.75,4.5380425
43.0,-18.125,4.6211634
43.0,-17.5,4.756953
43.0,-16.875,4.7913733
43.0,-16.25,4.8347864
43.0,-15.625,4.9128437
43.0,-15.0,5.0577126
43.0,-14.375,5.2193036
43.0,-13.75,5.361284
43.0,-13.125,5.5071793
43.0,-12.5,5.743812
43.0,-11.875,5.927565
43.0,-11.25,6.085796
43.0,-10.625,6.28214
43.0,-10.0,6.615636
43.0,-9.375,6.830062
43.0,-8.75,7.943889
43.0,-8.125,9.192478
43.0,-7.5,8.635087
43.0,-6.875,9.291545
43.0,-6.25,9.449552
43.0,-5.625,10.022736
43.0,-5.0,8.522822
43.0,-4.375,8.478362
43.0,-3.75,8.781292
43.0,-3.125,9.004224
43.0,-2.5,8.893686
43.0,-1.875,9.839642
43.0,-1.25,10.687791
43.0,-0.625,9.755737
43.0,0.0,9.2751875
43.0,0.625,9.198476
43.0,1.25,9.263451
43.0,1.875,9.157021
43.0,2.5,9.609572
43.0,3.125,9.240712
43.0,3.75,9.216757
43.0,4.375,10.036793
43.0,5.0,10.965258
43.0,5.625,10.9970875
43.0,6.25,10.861212
43.0,6.875,10.834417
43.0,7.5,11.512773
43.0,8.125,11.766893
43.0,8.75,11.693745
43.0,9.375,11.962847
43.0,10.0,12.310167
43.0,10.625,12.9069805
43.0,11.25,13.944503
43.0,11.875,14.436394
43.0,12.5,14.425556
43.0,13.125,14.329123
43.0,13.75,14.063244
43.0,14.375,13.976507
43.0,15.0,14.170597
43.0,15.625,14.08873
43.0,16.25,13.799675
43.0,16.875,13.926655
43.0,17.5,14.554099
43.0,18.125,15.853822
43.0,18.75,16.114817
43.0,19.375,15.779083
43.0,20.0,16.687965
43.0,20.625,18.709597
43.0,21.25,20.70262
43.0,21.875,19.229548
43.0,22.5,17.686203
43.0,23.125,18.619486
43.0,23.75,17.908537
43.0,24.375,17.734383
43.0,25.0,17.23085
43.0,25.625,17.292868
43.0,26.25,17.2161
43.0,26.875,17.056795
43.0,27.5,17.006681
43.0,28.125,16.087217
43.0,28.75,16.361715
43.0,29.375,16.232
43.0,30.0,16.293974
43.0,30.625,16.144424
43.0,31.25,15.897171
43.0,31.875,15.649647
43.0,32.5,15.324975
43.0,33.125,14.981851
43.0,33.75,14.832536
43.0,34.375,14.825392
43.0,35.0,14.85511
43.0,35.625,14.88516
43.0,36.25,14.930658
43.0,36.875,15.029847
43.0,37.5,15.144019
43.0,38.125,15.297037
43.0,38.75,15.383623
43.0,39.375,15.663933
43.0,40.0,15.777467
43.0,40.625,15.153752
43.0,41.25,15.300088
43.0,41.875,15.366234
43.0,42.5,14.754341
43.0,43.125,14.853747
43.0,43.75,16.471832
43.0,44.375,18.458426
43.0,45.0,18.572264
43.0,45.625,18.747969
43.0,46.25,18.37634
43.0,46.875,19.147884
43.0,47.5,20.657465
43.5,-28.125,4.0639997
43.5,-27.5,4.023944
43.5,-26.875,4.0060315
43.5,-26.25,3.9923534
43.5,-25.625,3.975724
43.5,-25.0,3.9708784
43.5,-24.375,3.979116
43.5,-23.75,4.046812
43.5,-23.125,4.2003875
43.5,-22.5,4.3528686
43.5,-21.875,4.435853
43.5,-21.25,4.5063496
43.5,-20.625,4.524036
43.5,-20.0,4.538307
43.5,-19.375,4.5344296
43.5,-18.75,4.548867
43.5,-18.125,4.5988364
43.5,-17.5,4.716092
43.5,-16.875,4.7772107
43.5,-16.25,4.8226037
43.5,-15.625,4.914251
43.5,-15.0,5.0200143
43.5,-14.375,5.1709967
43.5,-13.75,5.3257055
43.5,-13.125,5.4713936
43.5,-12.5,5.6241393
43.5,-11.875,5.8357596
43.5,-11.25,5.9948764
43.5,-10.625,6.1750627
43.5,-10.0,6.4523315
43.5,-9.375,6.7806916
43.5,-8.75,7.1106772
43.5,-8.125,7.485491
43.5,-7.5,7.8910413
43.5,-6.875,7.5484257
43.5,-6.25,7.935775
43.5,-5.625,8.171306
43.5,-5.0,7.2117963
43.5,-4.375,7.3254085
43.5,-3.75,7.752634
43.5,-3.125,7.9103923
43.5,-2.5,7.974596
43.5,-1.875,8.4169445
43.5,-1.25,8.986721
43.5,-0.625,9.199017
43.5,0.0,9.003184
43.5,0.625,9.131458
43.5,1.25,9.604878
43.5,1.875,9.620772
43.5,2.5,9.857696
43.5,3.125,9.149908
43.5,3.75,9.075814
43.5,4.375,9.879304
43.5,5.0,11.381828
43.5,5.625,11.788326
43.5,6.25,11.304599
43.5,6.875,11.379678
43.5,7.5,11.7813
43.5,8.125,12.393046
43.5,8.75,12.558337
43.5,9.375,12.552129
43.5,10.0,12.697451
43.5,10.625,13.62322
43.5,11.25,14.496705
43.5,11.875,14.641366
43.5,12.5,14.811227
43.5,13.125,14.358083
43.5,13.75,13.846368
43.5,14.375,14.179265
43.5,15.0,14.150045
43.5,15.625,13.985543
43.5,16.25,14.003342
43.5,16.875,15.302975
43.5,17.5,16.833824
43.5,18.125,17.412968
43.5,18.75,17.42183
43.5,19.375,16.589626
43.5,20.0,16.90381
43.5,20.625,18.036263
43.5,21.25,19.900702
43.5,21.875,19.64236
43.5,22.5,18.828506
43.5,23.125,19.197058
43.5,23.75,19.456831
43.5,24.375,19.65518
43.5,25.0,18.646944
43.5,25.625,18.23143
43.5,26.25,17.700706
43.5,26.875,17.314163
43.5,27.5,17.496628
43.5,28.125,16.379034
43.5,28.75,15.906207
43.5,29.375,16.08994
43.5,30.0,15.998609
43.5,30.625,15.8286
43.5,31.25,15.605758
43.5,31.875,15.384149
43.5,32.5,15.1230135
43.5,33.125,14.914538
43.5,33.75,14.92505
43.5,34.375,15.026615
43.5,35.0,15.055818
43.5,35.625,15.078168
43.5,36.25,15.096949
43.5,36.875,15.175971
43.5,37.5,15.277593
43.5,38.125,15.402954
43.5,38.75,15.561537
43.5,39.375,15.684791
43.5,40.0,15.627451
43.5,40.625,15.44241
43.5,41.25,15.341187
43.5,41.875,15.024438
43.5,42.5,14.742716
43.5,43.125,15.599992
43.5,43.75,18.447563
43.5,44.375,19.571135
43.5,45.0,19.435787
43.5,45.625,19.587341
43.5,46.25,19.38849
43.5,46.875,20.276525
43.5,47.5,20.984497
44.0,-28.125,4.097511
44.0,-27.5,4.058305
44.0,-26.875,4.044387
44.0,-26.25,4.017139
44.0,-25.625,4.00149
44.0,-25.0,3.9983048
44.0,-24.375,4.009374
44.0,-23.75,4.0553255
44.0,-23.125,4.192538
44.0,-22.5,4.361265
44.0,-21.875,4.481093
44.0,-21.25,4.5385237
44.0,-20.625,4.5679526
44.0,-20.0,4.5614324
44.0,-19.375,4.552082
44.0,-18.75,4.567421
44.0,-18.125,4.600543
44.0,-17.5,4.6892486
44.0,-16.875,4.765822
44.0,-16.25,4.8004584
44.0,-15.625,4.8943496
44.0,-15.0,4.975186
44.0,-14.375,5.1077104
44.0,-13.75,5.2800827
44.0,-13.125,5.432573
44.0,-12.5,5.55057
44.0,-11.875,5.6735044
44.0,-11.25,5.836434
44.0,-10.625,6.009776
44.0,-10.0,6.2241025
44.0,-9.375,6.420123
44.0,-8.75,6.668544
44.0,-8.125,6.729039
44.0,-7.5,6.702349
44.0,-6.875,7.128285
44.0,-6.25,7.3381925
44.0,-5.625,7.905218
44.0,-5.0,7.374434
44.0,-4.375,7.541557
44.0,-3.75,7.7050047
44.0,-3.125,7.8128715
44.0,-2.5,7.867623
44.0,-1.875,7.900816
44.0,-1.25,8.467313
44.0,-0.625,8.887769
44.0,0.0,8.497503
44.0,0.625,8.925548
44.0,1.25,9.406907
44.0,1.875,9.470151
44.0,2.5,9.404663
44.0,3.125,9.098639
44.0,3.75,9.223806
44.0,4.375,10.081936
44.0,5.0,11.58525
44.0,5.625,11.149104
44.0,6.25,10.508256
44.0,6.875,11.437952
44.0,7.5,12.919823
44.0,8.125,13.546709
44.0,8.75,13.268831
44.0,9.375,13.027812
44.0,10.0,13.612857
44.0,10.625,15.01155
44.0,11.25,15.173794
44.0,11.875,15.191035
44.0,12.5,14.7387295
44.0,13.125,14.331055
44.0,13.75,14.436805
44.0,14.375,14.2056265
44.0,15.0,13.983548
44.0,15.625,14.408518
44.0,16.25,15.149794
44.0,16.875,16.255089
44.0,17.5,17.720758
44.0,18.125,19.719465
44.0,18.75,18.787432
44.0,19.375,18.217665
44.0,20.0,18.186275
44.0,20.625,19.234592
44.0,21.25,20.688763
44.0,21.875,20.240465
44.0,22.5,19.95856
44.0,23.125,19.835787
44.0,23.75,19.876278
44.0,24.375,19.572132
44.0,25.0,19.245852
44.0,25.625,19.110825
44.0,26.25,19.058073
44.0,26.875,18.039715
44.0,27.5,17.495481
44.0,28.125,16.6793
44.0,28.75,16.031498
44.0,29.375,15.970723
44.0,30.0,15.823651
44.0,30.625,15.587319
44.0,31.25,15.355023
44.0,31.875,15.11659
44.0,32.5,14.897481
44.0,33.125,14.857815
44.0,33.75,15.053966
44.0,34.375,15.100503
44.0,35.0,15.216122
44.0,35.625,15.2412815
44.0,36.25,15.242111
44.0,36.875,15.272224
44.0,37.5,15.370067
44.0,38.125,15.475515
44.0,38.75,15.341034
44.0,39.375,15.6316595
44.0,40.0,16.154696
44.0,40.625,16.133715
44.0,41.25,17.358385
44.0,41.875,16.403519
44.0,42.5,16.523521
44.0,43.125,17.277405
44.0,43.75,17.902954
44.0,44.375,17.623188
44.0,45.0,17.685705
44.0,45.625,18.076702
44.0,46.25,19.003473
44.0,46.875,20.052153
44.0,47.5,21.088518
44.5,-28.125,4.1024046
44.5,-27.5,4.082843
44.5,-26.875,4.0739574
44.5,-26.25,4.0637445
44.5,-25.625,4.053734
44.5,-25.0,4.0487714
44.5,-24.375,4.0616574
44.5,-23.75,4.097314
44.5,-23.125,4.185475
44.5,-22.5,4.347174
44.5,-21.875,4.4881954
44.5,-21.25,4.546676
44.5,-20.625,4.5698385
44.5,-20.0,4.5704093
44.5,-19.375,4.5740824
44.5,-18.75,4.5805306
44.5,-18.125,4.6201744
44.5,-17.5,4.67921
44.5,-16.875,4.758086
44.5,-16.25,4.801407
44.5,-15.625,4.8713336
44.5,-15.0,4.9503884
44.5,-14.375,5.0613
44.5,-13.75,5.232825
44.5,-13.125,5.378778
44.5,-12.5,5.470295
44.5,-11.875,5.581643
44.5,-11.25,5.7147593
44.5,-10.625,5.8736625
44.5,-10.0,6.057563
44.5,-9.375,6.21729
44.5,-8.75,6.4018407
44.5,-8.125,6.5116844
44.5,-7.5,6.535599
44.5,-6.875,6.502888
44.5,-6.25,6.5352454
44.5,-5.625,6.76942
44.5,-5.0,6.9139614
44.5,-4.375,7.1649656
44.5,-3.75,7.412568
44.5,-3.125,7.6083508
44.5,-2.5,7.7097
44.5,-1.875,7.765079
44.5,-1.25,8.028839
44.5,-0.625,8.580748
44.5,0.0,8.748271
44.5,0.625,8.923992
44.5,1.25,9.081786
44.5,1.875,9.104569
44.5,2.5,8.978969
44.5,3.125,8.930599
44.5,3.75,8.971762
44.5,4.375,9.81016
44.5,5.0,11.811484
44.5,5.625,10.75892
44.5,6.25,10.048851
44.5,6.875,10.5848465
44.5,7.5,13.330537
44.5,8.125,15.813848
44.5,8.75,15.34861
44.5,9.375,14.252667
44.5,10.0,14.945934
44.5,10.625,15.479397
44.5,11.25,15.453959
44.5,11.875,15.380779
44.5,12.5,15.0356045
44.5,13.125,14.789362
44.5,13.75,14.598234
44.5,14.375,14.205735
44.5,15.0,14.345023
44.5,15.625,15.571724
44.5,16.25,16.141457
44.5,16.875,17.388422
44.5,17.5,18.828423
44.5,18.125,21.117897
44.5,18.75,21.933943
44.5,19.375,20.67216
44.5,20.0,22.089182
44.5,20.625,21.960146
44.5,21.25,21.620943
44.5,21.875,20.493837
44.5,22.5,20.45569
44.5,23.125,20.25578
44.5,23.75,19.855007
44.5,24.375,19.574347
44.5,25.0,19.559631
44.5,25.625,20.061634
44.5,26.25,20.772211
44.5,26.875,19.101894
44.5,27.5,17.999693
44.5,28.125,16.99069
44.5,28.75,16.412556
44.5,29.375,16.252373
44.5,30.0,15.70835
44.5,30.625,15.374114
44.5,31.25,15.147007
44.5,31.875,14.87894
44.5,32.5,14.731899
44.5,33.125,14.699431
44.5,33.75,15.2303915
44.5,34.375,15.166753
44.5,35.0,15.059639
44.5,35.625,15.185773
44.5,36.25,15.202911
44.5,36.875,15.203207
44.5,37.5,15.291669
44.5,38.125,15.503404
44.5,38.75,15.92682
44.5,39.375,16.010502
44.5,40.0,16.065239
44.5,40.625,17.208967
44.5,41.25,17.487087
44.5,41.875,17.524399
44.5,42.5,17.114935
44.5,43.125,17.489166
